family_id,expansion_level,title,abstract,text,label
65025670,ANTISEED-manual,Learning system and learning method,To provide a learning system and a learning method capable of acquiring a safe and optimal action series under a dynamic environment.SOLUTION: A learning system comprises: an output generation unit for generating a locus Tr with which a robot 10 reaches a target place Ta while avoiding an obstacle 30 by optimal control for each of a plurality of conditions composed of an initial value of a state of the robot 10 and a position of the obstacle 30; a determination unit for determining a convergence property of generation of the locus Tr by optimal control for each of the conditions; an exception generation unit for generating the locus Tr by exceptional control for condition which has been determined not to converge; an integration unit for integrating the locus Tr generated for each condition by utilizing generalization performance of a neural network; and a learning unit for feeding back an integration result from the integration unit to the optimal control and learning the generation of the locus Tr with each condition and integration of the locus Tr generated with each condition by repeating them a preset number of times.SELECTED DRAWING: Figure 7,Learning system and learning method To provide a learning system and a learning method capable of acquiring a safe and optimal action series under a dynamic environment.SOLUTION: A learning system comprises: an output generation unit for generating a locus Tr with which a robot 10 reaches a target place Ta while avoiding an obstacle 30 by optimal control for each of a plurality of conditions composed of an initial value of a state of the robot 10 and a position of the obstacle 30; a determination unit for determining a convergence property of generation of the locus Tr by optimal control for each of the conditions; an exception generation unit for generating the locus Tr by exceptional control for condition which has been determined not to converge; an integration unit for integrating the locus Tr generated for each condition by utilizing generalization performance of a neural network; and a learning unit for feeding back an integration result from the integration unit to the optimal control and learning the generation of the locus Tr with each condition and integration of the locus Tr generated with each condition by repeating them a preset number of times.SELECTED DRAWING: Figure 7,0
23666932,ANTISEED-AF,Cap valve for liquid dispensers,,Cap valve for liquid dispensers,0
69846300,SEED,System and method for evaluating symbols,"Evaluating a symbol on an object can include acquiring a first image of the object, including the symbol. A second image can be derived from the first image based upon determining a saturation threshold for the second image and possibly scaling of pixel values to a reduced bit-depth for the second image.","System and method for evaluating symbols Evaluating a symbol on an object can include acquiring a first image of the object, including the symbol. A second image can be derived from the first image based upon determining a saturation threshold for the second image and possibly scaling of pixel values to a reduced bit-depth for the second image.",1
56959057,ANTISEED-manual,Systems and methods for providing dynamic vacuum pressure in an articulated arm end effector,"A system is disclosed for providing dynamic vacuum control to an end effector of an articulated arm. The system includes a first vacuum source for providing a first vacuum pressure with a first maximum air flow rate, and a second vacuum source for providing a second vacuum pressure with a second maximum air flow rate, wherein the second vacuum pressure is higher than the first vacuum pressure and wherein the second maximum air flow rate is greater than the first maximum air flow rate.","Systems and methods for providing dynamic vacuum pressure in an articulated arm end effector A system is disclosed for providing dynamic vacuum control to an end effector of an articulated arm. The system includes a first vacuum source for providing a first vacuum pressure with a first maximum air flow rate, and a second vacuum source for providing a second vacuum pressure with a second maximum air flow rate, wherein the second vacuum pressure is higher than the first vacuum pressure and wherein the second maximum air flow rate is greater than the first maximum air flow rate.",0
40808858,ANTISEED-AF,LED light source with radiator,"The utility model discloses an LED light source, in particular to an LED light source with a heat radiator. The LED light source comprises a lamp cap, a lamp, an installation base, and a heat radiator. The heat radiator consists of a base plate and a plurality of heat radiation blades which are formed integrally on the surface of the heat radiation base plate. The blades of the heat radiator are vertical to the base plate; certain intervals between blades are arranged; and the heat radiator is connected with a transparent outer cover with grids. In order to improve deficiencies of poor heat radiation effects and poor appearance of the existing LED lamps, the lamp provided with the structure has the advantages of strong working stability, long product service life, little light decaying of the light source and high photoelectric efficiency; the radiator is integrally formed by die-casting, has beautiful appearance and is light and durable; and the heat radiator is connected with the transparent outer cover with grids, thus leading the light source to have a larger light-emitting angle and causing the light to be soft.","LED light source with radiator The utility model discloses an LED light source, in particular to an LED light source with a heat radiator. The LED light source comprises a lamp cap, a lamp, an installation base, and a heat radiator. The heat radiator consists of a base plate and a plurality of heat radiation blades which are formed integrally on the surface of the heat radiation base plate. The blades of the heat radiator are vertical to the base plate; certain intervals between blades are arranged; and the heat radiator is connected with a transparent outer cover with grids. In order to improve deficiencies of poor heat radiation effects and poor appearance of the existing LED lamps, the lamp provided with the structure has the advantages of strong working stability, long product service life, little light decaying of the light source and high photoelectric efficiency; the radiator is integrally formed by die-casting, has beautiful appearance and is light and durable; and the heat radiator is connected with the transparent outer cover with grids, thus leading the light source to have a larger light-emitting angle and causing the light to be soft.",0
34159459,ANTISEED-AF,Air cooler,"The utility model relates to a new air cooler which mainly solves the problems that in the present air cooler electric defrosting process, a large amount of water vapor can be generated in defrosting, which increases the temperature in a cold chamber or cold room, increases the workload of the compressor and electrical power consumption; the air cooler also solves the problem that in water defrosting process, the equipment is large in volume and water consumption, the surface of the evaporator forms a layer of ice, and the refrigerating effect is poor. The air cooler of the utility model is composed of an outer shell, a draught fan, an evaporator, an air inlet, an air outlet, etc., and is characterized in that a heat-insulating layer is arranged on the outer shell, the air inlet and the air outlet are all provided with heat insulating seal doors capable of opening and closing, and the outer shell is provided with a defrosting air inlet and a defrosting air water outlet. The utility model has the advantages that the air cooler is sealed in defrosting, temperature raising phenomenon can not occur in the cold chamber or cold room, water and electricity are saved in defrosting, and the defrosting effect is favorable; meanwhile, the evaporator is dry after defrosting, and the refrigerating efficiency is increased.","Air cooler The utility model relates to a new air cooler which mainly solves the problems that in the present air cooler electric defrosting process, a large amount of water vapor can be generated in defrosting, which increases the temperature in a cold chamber or cold room, increases the workload of the compressor and electrical power consumption; the air cooler also solves the problem that in water defrosting process, the equipment is large in volume and water consumption, the surface of the evaporator forms a layer of ice, and the refrigerating effect is poor. The air cooler of the utility model is composed of an outer shell, a draught fan, an evaporator, an air inlet, an air outlet, etc., and is characterized in that a heat-insulating layer is arranged on the outer shell, the air inlet and the air outlet are all provided with heat insulating seal doors capable of opening and closing, and the outer shell is provided with a defrosting air inlet and a defrosting air water outlet. The utility model has the advantages that the air cooler is sealed in defrosting, temperature raising phenomenon can not occur in the cold chamber or cold room, water and electricity are saved in defrosting, and the defrosting effect is favorable; meanwhile, the evaporator is dry after defrosting, and the refrigerating efficiency is increased.",0
64537195,ANTISEED-manual,"Electronic device, user&#39;s insurance fraud method for prewarning risk and storage medium","The invention discloses a kind of electronic device, user&#39;s insurance fraud method for prewarning risk and storage mediums, which comprises obtains the network access record information for the user that insures；The one or more operation informations and temporal information corresponding with the operation information in record information are accessed according to the network, determine the access trace information of one or more user that insures；The access trace information of the determining user that insures is subjected to clustering according to predetermined clustering algorithm, to obtain customer group belonging to the user that insures；Mapping relations between customer group and user insurance fraud probability value according to the pre-stored data, determine the probability value of user&#39;s insurance fraud in customer group belonging to the user that insures；If it is determined that insurance fraud probability value be more than or equal to preset insurance fraud probability threshold value, it is determined that the user that insures needs to do insurance fraud Risk-warning for the user there are the risk of insurance fraud.It can be found that potential insurance fraud behavior, reduces insurance fraud risk.","Electronic device, user&#39;s insurance fraud method for prewarning risk and storage medium The invention discloses a kind of electronic device, user&#39;s insurance fraud method for prewarning risk and storage mediums, which comprises obtains the network access record information for the user that insures；The one or more operation informations and temporal information corresponding with the operation information in record information are accessed according to the network, determine the access trace information of one or more user that insures；The access trace information of the determining user that insures is subjected to clustering according to predetermined clustering algorithm, to obtain customer group belonging to the user that insures；Mapping relations between customer group and user insurance fraud probability value according to the pre-stored data, determine the probability value of user&#39;s insurance fraud in customer group belonging to the user that insures；If it is determined that insurance fraud probability value be more than or equal to preset insurance fraud probability threshold value, it is determined that the user that insures needs to do insurance fraud Risk-warning for the user there are the risk of insurance fraud.It can be found that potential insurance fraud behavior, reduces insurance fraud risk.",0
71757289,SEED,"Image processing method, image processing device, computer equipment and storage medium","The embodiment of the application provides an image processing method, an image processing device, computer equipment and a storage medium. The method comprises the following steps: acquiring a first image; and performing image super-resolution reconstruction processing on the first image through a super-resolution reconstruction model to obtain a second image. In the embodiment of the application, the super-resolution reconstruction processing of the low-resolution image is completed through the super-resolution reconstruction model, so that the high-resolution image is obtained, and the efficiency of the super-resolution reconstruction of the image is improved. In addition, the combination of the multi-scale residual fusion module, the first up-sampling module, the second up-sampling module and the multi-scale prediction module is used for replacing a deep convolutional neural network with a large depth to extract and fuse the features, so that the complexity of the hierarchical structure of the super-resolution reconstruction model is low, the processing effect of image super-resolution reconstruction processing is ensured, and meanwhile, the calculated amount and the storage occupation are reduced.","Image processing method, image processing device, computer equipment and storage medium The embodiment of the application provides an image processing method, an image processing device, computer equipment and a storage medium. The method comprises the following steps: acquiring a first image; and performing image super-resolution reconstruction processing on the first image through a super-resolution reconstruction model to obtain a second image. In the embodiment of the application, the super-resolution reconstruction processing of the low-resolution image is completed through the super-resolution reconstruction model, so that the high-resolution image is obtained, and the efficiency of the super-resolution reconstruction of the image is improved. In addition, the combination of the multi-scale residual fusion module, the first up-sampling module, the second up-sampling module and the multi-scale prediction module is used for replacing a deep convolutional neural network with a large depth to extract and fuse the features, so that the complexity of the hierarchical structure of the super-resolution reconstruction model is low, the processing effect of image super-resolution reconstruction processing is ensured, and meanwhile, the calculated amount and the storage occupation are reduced.",1
29201698,ANTISEED-manual,User authentication system and method,"(57) [Summary] An object of the present invention is to provide a user authentication system and method capable of easily inputting a password by a user and ensuring a certain level of security with a simple mechanism. A bar code is created by using a character that cannot be directly input with a keyboard as a hidden code and embedding the hidden code in a password determined by a user. When inputting a password, the barcode is read by the mouse 102 having a barcode reader function and the password is input. The JAVA applet checks whether the input password includes a hidden code, and sends data including the hidden code to the server 104 as key information. The server 104 collates the data from the client 101 with the existing data in the database 105, and when they match,   Recognize that you are a registered user and allow subsequent access.","User authentication system and method (57) [Summary] An object of the present invention is to provide a user authentication system and method capable of easily inputting a password by a user and ensuring a certain level of security with a simple mechanism. A bar code is created by using a character that cannot be directly input with a keyboard as a hidden code and embedding the hidden code in a password determined by a user. When inputting a password, the barcode is read by the mouse 102 having a barcode reader function and the password is input. The JAVA applet checks whether the input password includes a hidden code, and sends data including the hidden code to the server 104 as key information. The server 104 collates the data from the client 101 with the existing data in the database 105, and when they match, Recognize that you are a registered user and allow subsequent access.",0
69406765,SEED,Deep quality enhancement of adaptive downscaled coding for image compression,"Techniques are disclosed for coding image data adaptively at different levels of downscaling. Such techniques may involve partitioning input data into pixel blocks for coding and performing content analysis on the pixel blocks. The pixel blocks may be input to block coders that operate at different pixel block sizes, which may code the pixel blocks input to them at their respective sizes. Except when a block coder operates at the partitioning size, block coders that operate at different pixel block sizes may perform downscaling of the pixel blocks to match their size with the block coders&#39; respective coding size. A block decoder may invert the coding operations performed by the block coders, decoding coded image data at respective pixel block sizes, then upscaling decoded image data obtained therefrom to a common pixel block size. Image reconstruction may synthesize a resultant image from the decode pixel block data output by the decoders. Quality enhancements may be added by neural network processing systems that have been trained to other segmented images.","Deep quality enhancement of adaptive downscaled coding for image compression Techniques are disclosed for coding image data adaptively at different levels of downscaling. Such techniques may involve partitioning input data into pixel blocks for coding and performing content analysis on the pixel blocks. The pixel blocks may be input to block coders that operate at different pixel block sizes, which may code the pixel blocks input to them at their respective sizes. Except when a block coder operates at the partitioning size, block coders that operate at different pixel block sizes may perform downscaling of the pixel blocks to match their size with the block coders&#39; respective coding size. A block decoder may invert the coding operations performed by the block coders, decoding coded image data at respective pixel block sizes, then upscaling decoded image data obtained therefrom to a common pixel block size. Image reconstruction may synthesize a resultant image from the decode pixel block data output by the decoders. Quality enhancements may be added by neural network processing systems that have been trained to other segmented images.",1
56111294,ANTISEED-AF,N-ary tree for mapping a virtual memory space,"A page table is a data structure used by a virtual memory system in a computer system to store the mapping between virtual addresses and physical addresses. Embodiments herein use a tree to map a virtual memory address space in the page table. The tree may be an N-ary tree where N is a power of two (e.g., 2, 4, 8, 16, etc.). The tree may include multiple levels that each correspond to a different page table size. For example, an octree includes eight different entries for each child node which may include per-thread sub-entries. Child nodes in the first level of the octree may each correspond to a 512 GiB page, while child nodes in the second level, however, may each have eight entries that correspond to a 64 GiB page. In this manner, an N-ary tree may be used to support a computing system with varying page sizes.","N-ary tree for mapping a virtual memory space A page table is a data structure used by a virtual memory system in a computer system to store the mapping between virtual addresses and physical addresses. Embodiments herein use a tree to map a virtual memory address space in the page table. The tree may be an N-ary tree where N is a power of two (e.g., 2, 4, 8, 16, etc.). The tree may include multiple levels that each correspond to a different page table size. For example, an octree includes eight different entries for each child node which may include per-thread sub-entries. Child nodes in the first level of the octree may each correspond to a 512 GiB page, while child nodes in the second level, however, may each have eight entries that correspond to a 64 GiB page. In this manner, an N-ary tree may be used to support a computing system with varying page sizes.",0
12367794,SEED,Registering device of standard pattern,"PURPOSE:To improve the speed of character recognition and the precision of character recognition considerably, by registering additionally standard patterns of characters and symbols which are not prepared in a character recognizing device. CONSTITUTION:A picture input device 80 converts a picture on a form to an electric signal to quantize it to a binary. The signal of the picture obtained by the device 80 is stored in a picture storage device 81. A timing mark detector 82  detects the position of a timing mark on a basis of the picture signal stored in  this device 81. A character frame segmentting device 83 calculates the position of a character frame by the position of this timing mark and takes in the picture signal in this calculated position from the device 80. An entry character  frame detector 84 counts the number of black points in the picture signal segmented by the device 83; and if this number is larger than a certain value, it is  discriminated that a picture is written in the character frame. A standard pattern storage device 85 stores features of the signal in the character frame as a standard pattern. A code storage device 86 determines a code corresponding to  the standard pattern on a basis of the position of the character frame and stores  it.","Registering device of standard pattern PURPOSE:To improve the speed of character recognition and the precision of character recognition considerably, by registering additionally standard patterns of characters and symbols which are not prepared in a character recognizing device. CONSTITUTION:A picture input device 80 converts a picture on a form to an electric signal to quantize it to a binary. The signal of the picture obtained by the device 80 is stored in a picture storage device 81. A timing mark detector 82 detects the position of a timing mark on a basis of the picture signal stored in this device 81. A character frame segmentting device 83 calculates the position of a character frame by the position of this timing mark and takes in the picture signal in this calculated position from the device 80. An entry character frame detector 84 counts the number of black points in the picture signal segmented by the device 83; and if this number is larger than a certain value, it is discriminated that a picture is written in the character frame. A standard pattern storage device 85 stores features of the signal in the character frame as a standard pattern. A code storage device 86 determines a code corresponding to the standard pattern on a basis of the position of the character frame and stores it.",1
70788496,SEED,Identification method and device of skin object and electronic equipment,"The present disclosure provides a method of identifying a skin object, comprising: a target image of the skin object corresponding to a first magnification and a reference image corresponding to a second magnification are obtained, wherein the first magnification is greater than the second magnification. Based on the reference image, a target region of the skin object is located, wherein the skin object can be identified from the target image based on the target region. Based on the target area, a skin object is identified from the target image. In addition, the invention also provides a device for identifying the skin object and an electronic device.","Identification method and device of skin object and electronic equipment The present disclosure provides a method of identifying a skin object, comprising: a target image of the skin object corresponding to a first magnification and a reference image corresponding to a second magnification are obtained, wherein the first magnification is greater than the second magnification. Based on the reference image, a target region of the skin object is located, wherein the skin object can be identified from the target image based on the target region. Based on the target area, a skin object is identified from the target image. In addition, the invention also provides a device for identifying the skin object and an electronic device.",1
37563606,ANTISEED-manual,Road shape estimator,"A road shape estimation device (100, 100A) comprising: a vehicle-mounted object detection section (104) for transmitting an electromagnetic wave (W1) in a predetermined detection area, and receiving a reflected wave (W2) of the electromagnetic wave (W1), thereby object information (B) including a relative speed between the vehicle and an object (A) present in the detection area; a detection section (106, 107) for detecting roll rate information (E) or steering angle information (F) of the vehicle; a first road shape estimation section (101) for estimating a first road shape (D1) of a road on which the vehicle is traveling, based on the roll rate information (E) or the steering angle information (F); a hard object determining section (105) for determining, based on the item information (B), whether the object (A) is a static object and generating a plurality of solid object information (C); a second road shape estimation section (102) for estimating a second road shape (D2) of the road on which the vehicle is traveling, based on the plurality of solid article information (C), when it is determined that the article (A) is a static article; a third road shape estimation section (103, 103A) for calculating a third road shape (D3, D3a, D3b) of a road on which the vehicle is expected to travel; and a vehicle speed detecting section (108) for detecting the speed of the vehicle as vehicle speed information (V); wherein the third road shape estimation section (103, 103A) calculates the third road shape (D3, D3a, D3b) using the first road shape (D1) and the second road shape (D2) based on a comparison between distance information and a predetermined distance (500) is changed from the third road shape estimation section (103A) in accordance with the vehicle speed information (V).","Road shape estimator A road shape estimation device (100, 100A) comprising: a vehicle-mounted object detection section (104) for transmitting an electromagnetic wave (W1) in a predetermined detection area, and receiving a reflected wave (W2) of the electromagnetic wave (W1), thereby object information (B) including a relative speed between the vehicle and an object (A) present in the detection area; a detection section (106, 107) for detecting roll rate information (E) or steering angle information (F) of the vehicle; a first road shape estimation section (101) for estimating a first road shape (D1) of a road on which the vehicle is traveling, based on the roll rate information (E) or the steering angle information (F); a hard object determining section (105) for determining, based on the item information (B), whether the object (A) is a static object and generating a plurality of solid object information (C); a second road shape estimation section (102) for estimating a second road shape (D2) of the road on which the vehicle is traveling, based on the plurality of solid article information (C), when it is determined that the article (A) is a static article; a third road shape estimation section (103, 103A) for calculating a third road shape (D3, D3a, D3b) of a road on which the vehicle is expected to travel; and a vehicle speed detecting section (108) for detecting the speed of the vehicle as vehicle speed information (V); wherein the third road shape estimation section (103, 103A) calculates the third road shape (D3, D3a, D3b) using the first road shape (D1) and the second road shape (D2) based on a comparison between distance information and a predetermined distance (500) is changed from the third road shape estimation section (103A) in accordance with the vehicle speed information (V).",0
15221817,ANTISEED-manual,Sound information compression method and sound information reproduction device,"(57) [Summary] [Purpose] Applying a three-dimensional to n-dimensional correlation map that stores representative sound values that classify and approximate input sound information,   A sound information compression method for satisfactorily classifying and encoding input sound information in a short time, and a simple configuration for reading and reproducing the sound code information from a memory storing the sound code information encoded by the sound information compression method, and An object is to provide a low-cost sound information reproducing device. [Structure] The sound information reproducing device 20 stores codebook data obtained by applying an n-dimensional correlation map in advance in a memory 21, and an address reference decompression executing unit 23 in a control unit 22   The codebook data is transferred to the data read switching unit 24 from the address of the memory 21 corresponding to the index data input from the data read switching unit 24, and the data read switching unit 24 temporarily buffers the transferred codebook data. After being stored in 25, the D / A converter 26 converts the analog signal and outputs the analog signal to the amplification unit 27. The amplification unit 27 amplifies the analog signal to drive a speaker or the like.","Sound information compression method and sound information reproduction device (57) [Summary] [Purpose] Applying a three-dimensional to n-dimensional correlation map that stores representative sound values that classify and approximate input sound information, A sound information compression method for satisfactorily classifying and encoding input sound information in a short time, and a simple configuration for reading and reproducing the sound code information from a memory storing the sound code information encoded by the sound information compression method, and An object is to provide a low-cost sound information reproducing device. [Structure] The sound information reproducing device 20 stores codebook data obtained by applying an n-dimensional correlation map in advance in a memory 21, and an address reference decompression executing unit 23 in a control unit 22 The codebook data is transferred to the data read switching unit 24 from the address of the memory 21 corresponding to the index data input from the data read switching unit 24, and the data read switching unit 24 temporarily buffers the transferred codebook data. After being stored in 25, the D / A converter 26 converts the analog signal and outputs the analog signal to the amplification unit 27. The amplification unit 27 amplifies the analog signal to drive a speaker or the like.",0
69106433,SEED,Method for generating license plate training sample in complex environment,"The invention provides a method for generating a license plate training sample in a complex environment, which comprises the following steps: the method comprises the following steps: generating a standard license plate picture; step two: color disturbance; step three: adding noise; step four: adding a frame; step five: affine transformation; step six: adding frame noise and color disturbance; step seven: a motion blur effect is generated. The invention can effectively avoid the cost of manpower, time and the like caused by license plate collection, solves the problem of limited number and types of collected license plates, and can accelerate the training speed of the deep learning model.","Method for generating license plate training sample in complex environment The invention provides a method for generating a license plate training sample in a complex environment, which comprises the following steps: the method comprises the following steps: generating a standard license plate picture; step two: color disturbance; step three: adding noise; step four: adding a frame; step five: affine transformation; step six: adding frame noise and color disturbance; step seven: a motion blur effect is generated. The invention can effectively avoid the cost of manpower, time and the like caused by license plate collection, solves the problem of limited number and types of collected license plates, and can accelerate the training speed of the deep learning model.",1
66948975,SEED,Foreground and background detection method,"The present invention concerns a method for assigning a pixel to one of a foreground pixel set and a background pixel set using asynchronous semantic post processing to improve motion detection by an imaging device, the pixel belonging to an image of a chronological sequence of images taken by the imaging device that includes background and foreground objects.","Foreground and background detection method The present invention concerns a method for assigning a pixel to one of a foreground pixel set and a background pixel set using asynchronous semantic post processing to improve motion detection by an imaging device, the pixel belonging to an image of a chronological sequence of images taken by the imaging device that includes background and foreground objects.",1
35333291,ANTISEED-manual,Character input device using track point,"PROBLEM TO BE SOLVED: To provide a character input device capable of inputting a character as if it were a small human information device that cannot take a large area for character input, as if it were a human character.   A three-component force sensor that detects finger pressure in each of the X-axis, Y-axis, and Z-axis directions, and a finger pressure change pattern in each of the X-axis, Y-axis, and Z-axis directions with respect to time progress for each character that can be input. , A finger pressure change pattern in each of the X-axis, Y-axis, and Z-axis directions acquired by the three-component force sensor, and each of the X-axis, Y-axis, and Z-axis directions accumulated in the character storage unit And a character recognition unit that selects the character with the smallest difference. The three-component force sensor is a strain sensor arranged around a plate to which a track point stick is fixed, and in two strain sensors symmetrical with respect to an axis, the X-axis direction and the Y-axis direction are determined by a difference in finger pressure. And the Z-axis direction is detected by the sum of finger pressures.   [Selection] Figure 1","Character input device using track point PROBLEM TO BE SOLVED: To provide a character input device capable of inputting a character as if it were a small human information device that cannot take a large area for character input, as if it were a human character. A three-component force sensor that detects finger pressure in each of the X-axis, Y-axis, and Z-axis directions, and a finger pressure change pattern in each of the X-axis, Y-axis, and Z-axis directions with respect to time progress for each character that can be input. , A finger pressure change pattern in each of the X-axis, Y-axis, and Z-axis directions acquired by the three-component force sensor, and each of the X-axis, Y-axis, and Z-axis directions accumulated in the character storage unit And a character recognition unit that selects the character with the smallest difference. The three-component force sensor is a strain sensor arranged around a plate to which a track point stick is fixed, and in two strain sensors symmetrical with respect to an axis, the X-axis direction and the Y-axis direction are determined by a difference in finger pressure. And the Z-axis direction is detected by the sum of finger pressures. [Selection] Figure 1",0
67884011,SEED,"A kind of target image extracting method, system and terminal device","The present invention is suitable for column reconstruction technical field, provide a kind of target image extracting method, system and terminal device, pass through the first image being split to target image, it is input to the closed type for being classified to obtain non-close vertebral foramen in neural network, further according to the closed type of the non-close vertebral foramen, the non-close region of the non-close vertebral foramen is marked, then by the first image the image of promising non-close vertebral foramen and its label in non-close region be input to production confrontation network, obtain completing the second image of vertebral foramen completion, the profile of all vertebral foramens in the second image and filling are extracted again, three-dimensional reconstruction is carried out according to the profile filled, it is enable to realize the three-dimensional reconstruction of canalis spinalis according to the vertebral foramen of closure, realize the extraction to vertebral column canal.","A kind of target image extracting method, system and terminal device The present invention is suitable for column reconstruction technical field, provide a kind of target image extracting method, system and terminal device, pass through the first image being split to target image, it is input to the closed type for being classified to obtain non-close vertebral foramen in neural network, further according to the closed type of the non-close vertebral foramen, the non-close region of the non-close vertebral foramen is marked, then by the first image the image of promising non-close vertebral foramen and its label in non-close region be input to production confrontation network, obtain completing the second image of vertebral foramen completion, the profile of all vertebral foramens in the second image and filling are extracted again, three-dimensional reconstruction is carried out according to the profile filled, it is enable to realize the three-dimensional reconstruction of canalis spinalis according to the vertebral foramen of closure, realize the extraction to vertebral column canal.",1
66532986,ANTISEED-manual,Identifying text for labeling utilizing topic modeling-based text clustering,"Software that selects portions of unlabeled text for labeling, by performing the following operations: (i) receiving a set of unlabeled input text for classification with respect to a particular domain, wherein the domain includes a labeled corpus for which topics of a set of topics correspond to labels from the corpus, and wherein the topics include statistical probability distributions of words in the corpus; (ii) performing topic modeling on the input text to associate portions of the input text with respective classifications, wherein the classifications include statistical probability distributions of topics of the set of topics in the respective portions of the input text; and (iii) applying a machine learning-based selection strategy to the portions of the input text and their respective classifications to identify one or more portions of the input text for labeling.","Identifying text for labeling utilizing topic modeling-based text clustering Software that selects portions of unlabeled text for labeling, by performing the following operations: (i) receiving a set of unlabeled input text for classification with respect to a particular domain, wherein the domain includes a labeled corpus for which topics of a set of topics correspond to labels from the corpus, and wherein the topics include statistical probability distributions of words in the corpus; (ii) performing topic modeling on the input text to associate portions of the input text with respective classifications, wherein the classifications include statistical probability distributions of topics of the set of topics in the respective portions of the input text; and (iii) applying a machine learning-based selection strategy to the portions of the input text and their respective classifications to identify one or more portions of the input text for labeling.",0
34005796,ANTISEED-AF,Connector mounting means,"The utility model relates to a fixing device for a connector. The bottom of the back end of an insulating base body and two sides of the insulating base body are forwards extended and formed with containing sheets and protecting sheets spaced with the base body, and after the insulating base body is assembled in a metallic shielding element, the bottom seams and two sides of the metallic shielding element can be clamped by the containing sheets and the protecting sheets in order to reinforce the structure of the connector. In addition, the circumference of a splicing end opening of the metallic shielding element can be folded with fixed sheets having screw holes toward lower part to two sides in order to locking screws and fix the connector which is welded on the machine shell for reinforcing the assembled structure of the connector.","Connector mounting means The utility model relates to a fixing device for a connector. The bottom of the back end of an insulating base body and two sides of the insulating base body are forwards extended and formed with containing sheets and protecting sheets spaced with the base body, and after the insulating base body is assembled in a metallic shielding element, the bottom seams and two sides of the metallic shielding element can be clamped by the containing sheets and the protecting sheets in order to reinforce the structure of the connector. In addition, the circumference of a splicing end opening of the metallic shielding element can be folded with fixed sheets having screw holes toward lower part to two sides in order to locking screws and fix the connector which is welded on the machine shell for reinforcing the assembled structure of the connector.",0
55853361,ANTISEED-manual,Multi-stage hotword detection,"Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for multi-stage hotword detection are disclosed. In one aspect, a method includes the actions of receiving, by a second stage hotword detector of a multi-stage hotword detection system that includes at least a first stage hotword detector and the second stage hotword detector, audio data that corresponds to an initial portion of an utterance. The actions further include determining a likelihood that the initial portion of the utterance includes a hotword. The actions further include determining that the likelihood that the initial portion of the utterance includes the hotword satisfies a threshold. The actions further include, in response to determining that the likelihood satisfies the threshold, transmitting a request for the first stage hotword detector to cease providing additional audio data that corresponds to one or more subsequent portions of the utterance.","Multi-stage hotword detection Methods, systems, and apparatus, including computer programs encoded on a computer storage medium, for multi-stage hotword detection are disclosed. In one aspect, a method includes the actions of receiving, by a second stage hotword detector of a multi-stage hotword detection system that includes at least a first stage hotword detector and the second stage hotword detector, audio data that corresponds to an initial portion of an utterance. The actions further include determining a likelihood that the initial portion of the utterance includes a hotword. The actions further include determining that the likelihood that the initial portion of the utterance includes the hotword satisfies a threshold. The actions further include, in response to determining that the likelihood satisfies the threshold, transmitting a request for the first stage hotword detector to cease providing additional audio data that corresponds to one or more subsequent portions of the utterance.",0
68111012,SEED,The sub- selection method of iamge description,"The invention discloses the sub- selection methods of iamge description, it is related to edge detection, it is further comprising the steps of: histogram detection being carried out to image and LOG operator detects, detects the perimeter of closed area including gradient operator, Laplace operator, Marr edge-description, Hildreth edge-description；It counts and the gray value of sort closed area perimeter, histogram, perimeter, gray value is in subaverage and is in ratio L, K of subaverage closed area quantity；Ratio L, K are greater than 20, obtain edge to derivation after image elder generation smothing filtering using Marr edge-description and Hildreth edge-description；Ratio L, K after carrying out histogram equalization using gradient operator and Laplacian operator, ask single order or second dervative detected edge points less than 20.The present invention can be directed to different noise scenarios, recommend optimal edge-description；The accuracy of edge extracting can be effectively improved.","The sub- selection method of iamge description The invention discloses the sub- selection methods of iamge description, it is related to edge detection, it is further comprising the steps of: histogram detection being carried out to image and LOG operator detects, detects the perimeter of closed area including gradient operator, Laplace operator, Marr edge-description, Hildreth edge-description；It counts and the gray value of sort closed area perimeter, histogram, perimeter, gray value is in subaverage and is in ratio L, K of subaverage closed area quantity；Ratio L, K are greater than 20, obtain edge to derivation after image elder generation smothing filtering using Marr edge-description and Hildreth edge-description；Ratio L, K after carrying out histogram equalization using gradient operator and Laplacian operator, ask single order or second dervative detected edge points less than 20.The present invention can be directed to different noise scenarios, recommend optimal edge-description；The accuracy of edge extracting can be effectively improved.",1
71783226,ANTISEED-manual,Target variable distribution-based acceptance of machine learning test data sets,Respective statistical distributions of a target variable within a proposed training data set and a proposed test data set for a machine learning model are obtained. A metric indicative of the difference between the two statistical distributions is computed. The difference metric is used to determine whether the proposed test data set is acceptable to evaluate the machine learning model.,Target variable distribution-based acceptance of machine learning test data sets Respective statistical distributions of a target variable within a proposed training data set and a proposed test data set for a machine learning model are obtained. A metric indicative of the difference between the two statistical distributions is computed. The difference metric is used to determine whether the proposed test data set is acceptable to evaluate the machine learning model.,0
31740543,ANTISEED-AF,,,,0
