family_id,expansion_level,title,abstract,text,label
6165190,ANTISEED-AF,ADHESIVE TAPE AND METHOD FOR THEIR PRODUCTION,"Polyesters, in particular those which are applied from an aqueous dispersion, are suitable for adhesive tapes as adhesion promoters between film, in particular made of PVC or PP, and adhesive.","ADHESIVE TAPE AND METHOD FOR THEIR PRODUCTION Polyesters, in particular those which are applied from an aqueous dispersion, are suitable for adhesive tapes as adhesion promoters between film, in particular made of PVC or PP, and adhesive.",0
34890448,ANTISEED-AF,Method and system for storing data using a continuous data protection system,A method and system wherein data is structured so that writes may be continuously duplicated and a protected volume may be restored to a particular point in time as desired. Writes are continuously duplicated on a secondary volume and organized into delta maps. The delta maps indicate which memory blocks were written to during a particular time frame.,Method and system for storing data using a continuous data protection system A method and system wherein data is structured so that writes may be continuously duplicated and a protected volume may be restored to a particular point in time as desired. Writes are continuously duplicated on a secondary volume and organized into delta maps. The delta maps indicate which memory blocks were written to during a particular time frame.,0
52668898,ANTISEED-manual,Systems and methods for managing mobile account holder verification methods,"Embodiments of the invention are directed to methods, apparatuses, computer readable media and systems for coordinating account holder verification methods among secure entity applications and wallet applications from different issuers, wallet providers, etc. on mobile devices. A common payment management application may be provided in a trusted execution environment associated with a mobile device to support secure entity applications (e.g., provisioned payment application instances in the trusted execution environment) and mobile wallet applications (e.g., provisioned on a memory of the mobile device) to coordinate account holder verification methods. The common payment management application may be accessible by both mobile applications and the secure entity applications.","Systems and methods for managing mobile account holder verification methods Embodiments of the invention are directed to methods, apparatuses, computer readable media and systems for coordinating account holder verification methods among secure entity applications and wallet applications from different issuers, wallet providers, etc. on mobile devices. A common payment management application may be provided in a trusted execution environment associated with a mobile device to support secure entity applications (e.g., provisioned payment application instances in the trusted execution environment) and mobile wallet applications (e.g., provisioned on a memory of the mobile device) to coordinate account holder verification methods. The common payment management application may be accessible by both mobile applications and the secure entity applications.",0
60217180,SEED,Computer webpage method of payment based on block chain technology,"A kind of computer webpage method of payment based on block chain technology, including：Sequence information is sent to the form ordering system of trade company by computer webpage, and generation pays request；Trade company&#39;s form ordering system generation computer webpage pays requests for page and returns to user computer webpage；User computer webpage jumps to payment requests for page, and will pay any one node for asking to be submitted on block chain；Block chain recorded the payment request by checking on block chain；The payment request that prophet&#39;s system is listened on block chain node, and validation of payment is asked；If be proved to be successful, the generation of prophet&#39;s system pays the payment response of jump page comprising channel of disbursement computer webpage, and returns to user computer webpage by block chain by response is paid；After transaction verification success, payment result is recorded on block chain；Channel of disbursement settles accounts transaction funds the settlement accounts to trade company, and checkout result is bundled on block chain by prophet&#39;s system.The present invention is beneficial to implement accurate, timely and more various dimensions supervision.","Computer webpage method of payment based on block chain technology A kind of computer webpage method of payment based on block chain technology, including：Sequence information is sent to the form ordering system of trade company by computer webpage, and generation pays request；Trade company&#39;s form ordering system generation computer webpage pays requests for page and returns to user computer webpage；User computer webpage jumps to payment requests for page, and will pay any one node for asking to be submitted on block chain；Block chain recorded the payment request by checking on block chain；The payment request that prophet&#39;s system is listened on block chain node, and validation of payment is asked；If be proved to be successful, the generation of prophet&#39;s system pays the payment response of jump page comprising channel of disbursement computer webpage, and returns to user computer webpage by block chain by response is paid；After transaction verification success, payment result is recorded on block chain；Channel of disbursement settles accounts transaction funds the settlement accounts to trade company, and checkout result is bundled on block chain by prophet&#39;s system.The present invention is beneficial to implement accurate, timely and more various dimensions supervision.",1
68536901,ANTISEED-manual,Methods and systems for retrieving zero-knowledge proof-cloaked data on distributed ledger-based networks,"One or more embodiments described herein disclose methods and systems that are directed at facilitating access to and retrieval of data concealed on a distributed ledger-based network (DLN) with the use of zero-knowledge proof (ZKP) techniques. The methods and systems allow for the encryption, using an encryption key, of data related to a transaction between participants of the DLN, the encryption of the encryption key using a public key of an auditor of the transaction, and the generation of a ZKP that the encryption key used to encrypt the data corresponds to the encryption key encrypted using the public key such that the encrypted encryption key and/or the encrypted data are available to the auditor after the ZKP is verified by a self-executing code segment of the DLN. The ZKP also includes a proof that the encrypted data includes the transaction data.","Methods and systems for retrieving zero-knowledge proof-cloaked data on distributed ledger-based networks One or more embodiments described herein disclose methods and systems that are directed at facilitating access to and retrieval of data concealed on a distributed ledger-based network (DLN) with the use of zero-knowledge proof (ZKP) techniques. The methods and systems allow for the encryption, using an encryption key, of data related to a transaction between participants of the DLN, the encryption of the encryption key using a public key of an auditor of the transaction, and the generation of a ZKP that the encryption key used to encrypt the data corresponds to the encryption key encrypted using the public key such that the encrypted encryption key and/or the encrypted data are available to the auditor after the ZKP is verified by a self-executing code segment of the DLN. The ZKP also includes a proof that the encrypted data includes the transaction data.",0
69942008,SEED,Medical record sharing system and implementing method thereof,"Medical record sharing system and implementing method thereof are disclosed, and the system connects to a blockchain network, wherein the system mainly comprises multiple retrieving terminal devices and a medical data center server, wherein the retrieving terminal devices can respectively establish and publish an electronic medical record (EMR) to 
the blockchain network and also store in the medical data center server. After that, the medical data center server will transmit a piece of encryption key information corresponding to each retrieving terminal device, and when one of the retrieving terminal devices requests to fetch the EMR from the medical data center server, the medical data center server will verify the identity of the retrieving terminal device who wants to fetch the EMR. If there is a match to the encryption key information, the identity of the retrieving terminal device is considered valid, and after that the retrieving terminal device can retrieve the EMR thereof from the medical data center server.","Medical record sharing system and implementing method thereof Medical record sharing system and implementing method thereof are disclosed, and the system connects to a blockchain network, wherein the system mainly comprises multiple retrieving terminal devices and a medical data center server, wherein the retrieving terminal devices can respectively establish and publish an electronic medical record (EMR) to the blockchain network and also store in the medical data center server. After that, the medical data center server will transmit a piece of encryption key information corresponding to each retrieving terminal device, and when one of the retrieving terminal devices requests to fetch the EMR from the medical data center server, the medical data center server will verify the identity of the retrieving terminal device who wants to fetch the EMR. If there is a match to the encryption key information, the identity of the retrieving terminal device is considered valid, and after that the retrieving terminal device can retrieve the EMR thereof from the medical data center server.",1
39970521,ANTISEED-AF,End use transparent email attachment handling to overcome size and attachment policy barriers,"Email server side or client side components either remove email attachments from the relevant email, or identify the attachment while the email is being composed and makes the attachment available from a secure website or file hosting site. The recipient then receives instructions in the email and links to access the attachments rather than the attachments themselves. Email attachment size limitations are overcome for sender/recipient mail systems. Also, file type limitations related to email attachments are overcome, provides improved attachment security, and reduces email bandwidth costs.","End use transparent email attachment handling to overcome size and attachment policy barriers Email server side or client side components either remove email attachments from the relevant email, or identify the attachment while the email is being composed and makes the attachment available from a secure website or file hosting site. The recipient then receives instructions in the email and links to access the attachments rather than the attachments themselves. Email attachment size limitations are overcome for sender/recipient mail systems. Also, file type limitations related to email attachments are overcome, provides improved attachment security, and reduces email bandwidth costs.",0
71602213,SEED,An operation support system for donation based on block chain,"The present invention relates to a blockchain-based donation operation support system, and more specifically, provides information about various donation foundations to donors who want to make a donation between the donor and the donation foundation that operates the donation, and at the same time, donation from the donor The donated money is converted into tokens on the blockchain network through a designated financial institution and transferred to the donation foundation, and the donation foundation distributes the tokens thus delivered to each beneficiary or beneficiary company, and the beneficiary or beneficiary company that received the token By establishing a donation operation support system that is operated to convert and use the tokens received at the time of use of the donations into cash at the designated financial institution, the donation history and donation foundation of the donor on the blockchain network in which token-type donations are distributed It is related to a blockchain-based donation operation support system that can clearly check the overall flow of donations at any time by transparently recording the donation usage history.","An operation support system for donation based on block chain The present invention relates to a blockchain-based donation operation support system, and more specifically, provides information about various donation foundations to donors who want to make a donation between the donor and the donation foundation that operates the donation, and at the same time, donation from the donor The donated money is converted into tokens on the blockchain network through a designated financial institution and transferred to the donation foundation, and the donation foundation distributes the tokens thus delivered to each beneficiary or beneficiary company, and the beneficiary or beneficiary company that received the token By establishing a donation operation support system that is operated to convert and use the tokens received at the time of use of the donations into cash at the designated financial institution, the donation history and donation foundation of the donor on the blockchain network in which token-type donations are distributed It is related to a blockchain-based donation operation support system that can clearly check the overall flow of donations at any time by transparently recording the donation usage history.",1
57589049,SEED,How to manage trusted identities,The present invention is a method for developing a trusted identity of a user issued by an issuer. The user has a user device configured to send a signature request to an issuer device operated by the issuer. The request includes a user public key assigned to the user. The issuer device is configured to calculate an issuer signature by signing both the user&#39;s trusted identity and the user public key using the issuer private key assigned to the issuer. A blockchain transaction including the issuer signature is created and submitted to the blockchain that validates and stores the transaction. [Selection] Figure 1,How to manage trusted identities The present invention is a method for developing a trusted identity of a user issued by an issuer. The user has a user device configured to send a signature request to an issuer device operated by the issuer. The request includes a user public key assigned to the user. The issuer device is configured to calculate an issuer signature by signing both the user&#39;s trusted identity and the user public key using the issuer private key assigned to the issuer. A blockchain transaction including the issuer signature is created and submitted to the blockchain that validates and stores the transaction. [Selection] Figure 1,1
22582108,ANTISEED-manual,Method and apparatus for web enabled wireless tour-guide system,"A web enabled wireless personalized and customized virtual tour-guide system includes a wireless tour-guide device and system enabled to access the Internet. The geographic location of the wireless tour-guide device is detected and reported. Intelligent agent software is responsive to a request from the user to create a customized tour program using information accessed at selected Internet web sites or a web site with pre-aggregated information. The intelligent agent uses the created tour program, such as a tour of historical exhibits, to guide the user along the customized tour route by voice and/or graphics, and provides information about each exhibit on the tour. The virtual tour-guide system can personalize each directed tour by taking individual user expressed preferences into account, and can use collaborative filtering of experiences with prior users to suggest other exhibits which may be of interest to the present user. The web enabled wireless tour-guide system is goal directed and interactive, responding like a human tour-guide to the needs of the user.","Method and apparatus for web enabled wireless tour-guide system A web enabled wireless personalized and customized virtual tour-guide system includes a wireless tour-guide device and system enabled to access the Internet. The geographic location of the wireless tour-guide device is detected and reported. Intelligent agent software is responsive to a request from the user to create a customized tour program using information accessed at selected Internet web sites or a web site with pre-aggregated information. The intelligent agent uses the created tour program, such as a tour of historical exhibits, to guide the user along the customized tour route by voice and/or graphics, and provides information about each exhibit on the tour. The virtual tour-guide system can personalize each directed tour by taking individual user expressed preferences into account, and can use collaborative filtering of experiences with prior users to suggest other exhibits which may be of interest to the present user. The web enabled wireless tour-guide system is goal directed and interactive, responding like a human tour-guide to the needs of the user.",0
27559463,ANTISEED-manual,METHOD AND SYSTEM FOR MANAGING DISTRIBUTED CONTENT AND RELATED METADATA,,METHOD AND SYSTEM FOR MANAGING DISTRIBUTED CONTENT AND RELATED METADATA,0
60267547,SEED,Application framework using blockchain-based asset ownership,"INTERNATIONAL APPLICATION PUBLISHED UNDER THE PATENT COOPERATION TREATY (PCT) (19) World Intellectual Property C.--.` 11111111111111111111111111111111111111111111111111111111111111111111 Organization International Bureau (10) International Publication Number 03 (43) International Publication Date .....•\&#34;\&#34;- WO 2017/197110 Al 16 November 2017 (16.11.2017) WIPO I PCT (51) International Patent Classification: (72) Inventors: DEMARINIS, Richard; c/o Nasdaq Inc. OGC/ G06F 17/30 (2006.01) GO6Q 20/36 (2012.01) IPR Department, 805 King Farm Boulevard, Rockville, G06F 21/62 (2013.01) G06Q 20/38 (2012.01) MD 20850 (US). UUSTALU, Hedi; c/o Nasdaq Inc. OGC/ G06Q 20/06 (2012.01) G06Q 20/40 (2012.01) IPR Department, 805 King Farm Boulevard, Rockville, (21) International Application Number: MD 20850 (US). FAY, Thomas; c/o Nasdaq Inc. OGC/ PCT/US2017/032155 IPR Department, 805 King Farm Boulevard, Rockville, MD 20850 (US). PANISCOTTI, Dominick; c/o Nasdaq (22) International Filing Date: Inc. OGC/IPR Department, 805 King Farm Boulevard, 11 May 2017 (11.05.2017) Rockville, MD 20850 (US). PARVITS, Triin; c/o Nas- daq Inc. OGC/IPR Department, 805 King Farm Boulevard, (25) Filing Language: English Rockville, MD 20850 (US). RAJKUMAR, Rachana; c/o (26) Publication Language: English Nasdaq Inc. OGC/IPR Department, 805 King Farm Boule- (30) Priority Data: vard, Rockville, MD 20850 (US). TONG, Junning; c/o Nasdaq Inc. OGC/IPR Department, 805 King Farm Boule- 62/334,764 11 May 2016 (11.05.2016) US yard, Rockville, MD 20850 (US). (71) Applicant: NASDAQ, INC. [US/US]; One Liberty Plaza, (74) Agent: WEERAKOON, Ishan, P.; Nixon &amp; Vanderhye 165 Broadway, New York, NY 10006 (US). P.C., 901 North Glebe Road, 11th Floor, Arlington, VA 22203-1808 (US). (54) Title: APPLICATION FRAMEWORK USING BLOCKCHAIN-BASED ASSET OWNERSHIP Server Computer System 130 100 (&#39;----- ---. Fig. 1 • - . - . _.-- —--, 134 -- Wallet 126 ---- Web Applicahon(s) using immutable Memory - v ;;=,7,tory • -.. , \. / Server 135 ownership ledger 108 102&#39;\/ ... ..... 132 Database , /----- \&#34;--- ,---) 128-x\ _.---) ,------ --&#39;, \ 136 - &#39;1 1381 . Asset \. --/ Admin Interface User Interface Information Memory Authentication Information ‘,.....___ , Memory___ ., \,... 110 -- 104 Admin 137 106 Device 112&#39;1 User 139 Network Device Blockchain 114 - - A Immutable asset User Device o7 . 71:1:7 1er 140 11 (57) : Systems and methods are provided for recording ownership information in a distributed ledger (such as a blockchain), Il , 1 and for performing application processing utilizing the distributed ledger. An example server computer system is configured to: record N on a blockchain ownership information of an asset; to configure, for each owner of the asset, a digital wallet associated with a private C:N cryptographic key and at least one blockchain address; using a blockchain address from a digital wallet to access ownership information Il ---- in the blockchain; perform application processing using the accessed ownership information; and record in the blockchain, updated I N ownership information or other information associated with the ownership information in accordance with the performed application Il © processing. N O [Continued on next page] WO 2017/197110 Al MIDEDIMOMOIDEIROIDEMOMOIROM1010110MEMOIMIE (81) Designated States (unless otherwise indicated, for every kind of national protection available): AE, AG, AL, AM, AO, AT, AU, AZ, BA, BB, BG, BH, BN, BR, BW, BY, BZ, CA, CH, CL, CN, CO, CR, CU, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, ES, FI, GB, GD, GE, GH, GM, GT, HN, HR, HU, ID, IL, IN, IR, IS, JP, KE, KG, KH, KN, KP, KR, KW, KZ, LA, LC, LK, LR, LS, LU, LY, MA, MD, ME, MG, MK, MN, MW, MX, MY, MZ, NA, NG, NI, NO, NZ, OM, PA, PE, PG, PH, PL, PT, QA, RO, RS, RU, RW, SA, SC, SD, SE, SG, SK, SL, SM, ST, SV, SY, TH, TJ, TM, TN, TR, TT, TZ, UA, UG, US, UZ, VC, VN, ZA, ZM, ZW. (84) Designated States (unless otherwise indicated, for every kind of regional protection available): ARIPO (BW, GH, GM, KE, LR, LS, MW, MZ, NA, RW, SD, SL, ST, SZ, TZ, UG, ZM, ZW), Eurasian (AM, AZ, BY, KG, KZ, RU, TJ, TM), European (AL, AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, MC, MK, MT, NL, NO, PL, PT, RO, RS, SE, SI, SK, SM, TR), OAPI (BF, BJ, CF, CG, CI, CM, GA, GN, GQ, GW, KM, ML, MR, NE, SN, TD, TG). Published: — with international search report (Art. 21(3))","Application framework using blockchain-based asset ownership INTERNATIONAL APPLICATION PUBLISHED UNDER THE PATENT COOPERATION TREATY (PCT) (19) World Intellectual Property C.--.` 11111111111111111111111111111111111111111111111111111111111111111111 Organization International Bureau (10) International Publication Number 03 (43) International Publication Date .....•\&#34;\&#34;- WO 2017/197110 Al 16 November 2017 (16.11.2017) WIPO I PCT (51) International Patent Classification: (72) Inventors: DEMARINIS, Richard; c/o Nasdaq Inc. OGC/ G06F 17/30 (2006.01) GO6Q 20/36 (2012.01) IPR Department, 805 King Farm Boulevard, Rockville, G06F 21/62 (2013.01) G06Q 20/38 (2012.01) MD 20850 (US). UUSTALU, Hedi; c/o Nasdaq Inc. OGC/ G06Q 20/06 (2012.01) G06Q 20/40 (2012.01) IPR Department, 805 King Farm Boulevard, Rockville, (21) International Application Number: MD 20850 (US). FAY, Thomas; c/o Nasdaq Inc. OGC/ PCT/US2017/032155 IPR Department, 805 King Farm Boulevard, Rockville, MD 20850 (US). PANISCOTTI, Dominick; c/o Nasdaq (22) International Filing Date: Inc. OGC/IPR Department, 805 King Farm Boulevard, 11 May 2017 (11.05.2017) Rockville, MD 20850 (US). PARVITS, Triin; c/o Nas- daq Inc. OGC/IPR Department, 805 King Farm Boulevard, (25) Filing Language: English Rockville, MD 20850 (US). RAJKUMAR, Rachana; c/o (26) Publication Language: English Nasdaq Inc. OGC/IPR Department, 805 King Farm Boule- (30) Priority Data: vard, Rockville, MD 20850 (US). TONG, Junning; c/o Nasdaq Inc. OGC/IPR Department, 805 King Farm Boule- 62/334,764 11 May 2016 (11.05.2016) US yard, Rockville, MD 20850 (US). (71) Applicant: NASDAQ, INC. [US/US]; One Liberty Plaza, (74) Agent: WEERAKOON, Ishan, P.; Nixon &amp; Vanderhye 165 Broadway, New York, NY 10006 (US). P.C., 901 North Glebe Road, 11th Floor, Arlington, VA 22203-1808 (US). (54) Title: APPLICATION FRAMEWORK USING BLOCKCHAIN-BASED ASSET OWNERSHIP Server Computer System 130 100 (&#39;----- ---. Fig. 1 • - . - . _.-- —--, 134 -- Wallet 126 ---- Web Applicahon(s) using immutable Memory - v ;;=,7,tory • -.. , \. / Server 135 ownership ledger 108 102&#39;\/ ... ..... 132 Database , /----- \&#34;--- ,---) 128-x\ _.---) ,------ --&#39;, \ 136 - &#39;1 1381 . Asset \. --/ Admin Interface User Interface Information Memory Authentication Information ‘,.....___ , Memory___ ., \,... 110 -- 104 Admin 137 106 Device 112&#39;1 User 139 Network Device Blockchain 114 - - A Immutable asset User Device o7 . 71:1:7 1er 140 11 (57) : Systems and methods are provided for recording ownership information in a distributed ledger (such as a blockchain), Il , 1 and for performing application processing utilizing the distributed ledger. An example server computer system is configured to: record N on a blockchain ownership information of an asset; to configure, for each owner of the asset, a digital wallet associated with a private C:N cryptographic key and at least one blockchain address; using a blockchain address from a digital wallet to access ownership information Il ---- in the blockchain; perform application processing using the accessed ownership information; and record in the blockchain, updated I N ownership information or other information associated with the ownership information in accordance with the performed application Il © processing. N O [Continued on next page] WO 2017/197110 Al MIDEDIMOMOIDEIROIDEMOMOIROM1010110MEMOIMIE (81) Designated States (unless otherwise indicated, for every kind of national protection available): AE, AG, AL, AM, AO, AT, AU, AZ, BA, BB, BG, BH, BN, BR, BW, BY, BZ, CA, CH, CL, CN, CO, CR, CU, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, ES, FI, GB, GD, GE, GH, GM, GT, HN, HR, HU, ID, IL, IN, IR, IS, JP, KE, KG, KH, KN, KP, KR, KW, KZ, LA, LC, LK, LR, LS, LU, LY, MA, MD, ME, MG, MK, MN, MW, MX, MY, MZ, NA, NG, NI, NO, NZ, OM, PA, PE, PG, PH, PL, PT, QA, RO, RS, RU, RW, SA, SC, SD, SE, SG, SK, SL, SM, ST, SV, SY, TH, TJ, TM, TN, TR, TT, TZ, UA, UG, US, UZ, VC, VN, ZA, ZM, ZW. (84) Designated States (unless otherwise indicated, for every kind of regional protection available): ARIPO (BW, GH, GM, KE, LR, LS, MW, MZ, NA, RW, SD, SL, ST, SZ, TZ, UG, ZM, ZW), Eurasian (AM, AZ, BY, KG, KZ, RU, TJ, TM), European (AL, AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, MC, MK, MT, NL, NO, PL, PT, RO, RS, SE, SI, SK, SM, TR), OAPI (BF, BJ, CF, CG, CI, CM, GA, GN, GQ, GW, KM, ML, MR, NE, SN, TD, TG). Published: — with international search report (Art. 21(3))",1
66066815,SEED,"Method, device and system for executing blockchain transactions in parallel","Disclosed are a method, device and system for executing blockchain transactions in parallel. According to an embodiment provided in the specification, if each of transactions in a block to be written is not a transaction for updating information stored in more than one storage address, each node in a blockchain network can organize the respective transactions in the block into at least two transaction queues, and simultaneously execute the transactions in each transaction queue.","Method, device and system for executing blockchain transactions in parallel Disclosed are a method, device and system for executing blockchain transactions in parallel. According to an embodiment provided in the specification, if each of transactions in a block to be written is not a transaction for updating information stored in more than one storage address, each node in a blockchain network can organize the respective transactions in the block into at least two transaction queues, and simultaneously execute the transactions in each transaction queue.",1
63467300,ANTISEED-manual,Symmetric semiconductor rectifier,"The utility model relates to semiconductor converting technology and is intended to power power lines and DC inserts, as well as industrial DC load. 
     Multiphase semiconductor rectifiers are known in the art, representing one of the most common types of static power converters. The basis of all classic rectifiers is the use of a three-phase rectifier bridge, powered by the secondary winding of the transformer, and to obtain an increased number of ripples at the output of the rectifier, the options for switching on the star, triangle and zigzag windings are used. The quality of the output voltage is determined mainly by the number of ripples for the period of the supply network, equal to twice the number of phases of the rectified voltage. 
     The most common is a twelve-pulse rectification circuit based on a combination of connecting the secondary windings of the power transformer with a star and a triangle, which provides a phase shift. The aforementioned circuit has found the greatest distribution for powering DC power lines, as well as in industrial rectifiers. However, the quality of the output voltage of the twelve-pulse circuit is not high enough and in many cases requires additional filtering (smoothing), which increases the dimensions of the installation. 
     In special cases, when high quality of the rectified voltage is required, they resort to the use of a twenty-four pulse rectification circuit equipped with four three-phase bridges connected in series or in parallel. Such a circuit requires an additional phase shift between the secondary windings of the supply transformers and the use of star, delta, and zigzag winding circuits, which leads to an increased number of turns and an increase in size. 
     The advantage of the proposed rectifier is the implementation of twenty-four pulse mode and the corresponding increase in voltage quality without the formation of four mutually and symmetrically phase-shifted three-phase voltage systems connected to rectifier bridges. Technically, this means the rejection of all windings according to the &#34;triangle&#34; scheme and the corresponding coil consumption. 
     The presence of twenty-four pulsations at the output and their symmetry are achieved due to an additional phase shift between the two transformers when using a zigzag primary winding. The mentioned transformers have two secondary three-phase windings according to the &#34;star&#34; scheme for each, four rectifier bridges are connected to the secondary windings, combined in pairs with a parallel connection corresponding to six-phase rectification. Pairs of bridges are connected sequentially and according to, moreover, the said bridges in each pair are connected to the secondary windings with an equal number of turns. 
     The phase shift between the transformers is necessary to obtain six-phase rectification in the pairs of bridges and is achieved by turning on the primary windings of each of them according to the zigzag scheme with a different combination of coils. Thus, the unification of the design of transformers is achieved, which do not differ from each other in the delivery state and are interchangeable. 
     The main technical advantage is the reduction of the mass and dimensions of the transformers due to the rejection of additional turns for switching the primary winding circuit of the transformers into a &#34;triangle&#34;. It also provides the advantage of the possibility of mutual replacement of transformers, increases the unification of the production technology and assembly of the rectifier installation.","Symmetric semiconductor rectifier The utility model relates to semiconductor converting technology and is intended to power power lines and DC inserts, as well as industrial DC load. Multiphase semiconductor rectifiers are known in the art, representing one of the most common types of static power converters. The basis of all classic rectifiers is the use of a three-phase rectifier bridge, powered by the secondary winding of the transformer, and to obtain an increased number of ripples at the output of the rectifier, the options for switching on the star, triangle and zigzag windings are used. The quality of the output voltage is determined mainly by the number of ripples for the period of the supply network, equal to twice the number of phases of the rectified voltage. The most common is a twelve-pulse rectification circuit based on a combination of connecting the secondary windings of the power transformer with a star and a triangle, which provides a phase shift. The aforementioned circuit has found the greatest distribution for powering DC power lines, as well as in industrial rectifiers. However, the quality of the output voltage of the twelve-pulse circuit is not high enough and in many cases requires additional filtering (smoothing), which increases the dimensions of the installation. In special cases, when high quality of the rectified voltage is required, they resort to the use of a twenty-four pulse rectification circuit equipped with four three-phase bridges connected in series or in parallel. Such a circuit requires an additional phase shift between the secondary windings of the supply transformers and the use of star, delta, and zigzag winding circuits, which leads to an increased number of turns and an increase in size. The advantage of the proposed rectifier is the implementation of twenty-four pulse mode and the corresponding increase in voltage quality without the formation of four mutually and symmetrically phase-shifted three-phase voltage systems connected to rectifier bridges. Technically, this means the rejection of all windings according to the &#34;triangle&#34; scheme and the corresponding coil consumption. The presence of twenty-four pulsations at the output and their symmetry are achieved due to an additional phase shift between the two transformers when using a zigzag primary winding. The mentioned transformers have two secondary three-phase windings according to the &#34;star&#34; scheme for each, four rectifier bridges are connected to the secondary windings, combined in pairs with a parallel connection corresponding to six-phase rectification. Pairs of bridges are connected sequentially and according to, moreover, the said bridges in each pair are connected to the secondary windings with an equal number of turns. The phase shift between the transformers is necessary to obtain six-phase rectification in the pairs of bridges and is achieved by turning on the primary windings of each of them according to the zigzag scheme with a different combination of coils. Thus, the unification of the design of transformers is achieved, which do not differ from each other in the delivery state and are interchangeable. The main technical advantage is the reduction of the mass and dimensions of the transformers due to the rejection of additional turns for switching the primary winding circuit of the transformers into a &#34;triangle&#34;. It also provides the advantage of the possibility of mutual replacement of transformers, increases the unification of the production technology and assembly of the rectifier installation.",0
64277938,SEED,Implementation of continuous real-time validation of distributed data storage systems,"Provided herein is a system and method for implementing a real-time and continuous validation tool for a distributed ledger-based computing system (i.e., blockchain). In one or more examples a. real-time validation tool and system can continuously monitor a blockchain computing system for activities that indicate abnormal or risky behavior, and can generate a report to a user that details those events. The real-time validation tool can be implemented as a node in a blockchain computing system and can use information gleaned from blockchain activity occurring in real-time as well as external data gathered from various sources to determine if one or more events has occurred that is indicative of abnormal or risky activity occurring within the blockchain computing system. The validation tool can be used to improve and secure an existing blockchain computing system against cyber intrusions and various integrity issues.","Implementation of continuous real-time validation of distributed data storage systems Provided herein is a system and method for implementing a real-time and continuous validation tool for a distributed ledger-based computing system (i.e., blockchain). In one or more examples a. real-time validation tool and system can continuously monitor a blockchain computing system for activities that indicate abnormal or risky behavior, and can generate a report to a user that details those events. The real-time validation tool can be implemented as a node in a blockchain computing system and can use information gleaned from blockchain activity occurring in real-time as well as external data gathered from various sources to determine if one or more events has occurred that is indicative of abnormal or risky activity occurring within the blockchain computing system. The validation tool can be used to improve and secure an existing blockchain computing system against cyber intrusions and various integrity issues.",1
59385609,ANTISEED-manual,Method and apparatus for assistance in layaway shopping,"The present invention discloses a method and apparatus for a customer to purchase an item or items on “layaway,” that is, by purchasing a product by placing a deposit on the item. The disclosed invention provides for a cell phone application, or “app,” that would assist a shopper in making such a layaway purchase. The disclosed app allows the user, as a physical customer inside a retail store, to scan an item that the user is interested in purchasing, and then purchase the item via stored merchandise data if so desired.","Method and apparatus for assistance in layaway shopping The present invention discloses a method and apparatus for a customer to purchase an item or items on “layaway,” that is, by purchasing a product by placing a deposit on the item. The disclosed invention provides for a cell phone application, or “app,” that would assist a shopper in making such a layaway purchase. The disclosed app allows the user, as a physical customer inside a retail store, to scan an item that the user is interested in purchasing, and then purchase the item via stored merchandise data if so desired.",0
27062633,ANTISEED-AF,Two-stage pipelined execution unit and control stores,"A two control store scheme with instruction execution overlay is shown in a data processing system execution unit having a two-state pipeline. The first control store controls the first-stage facilities during the first cycle of instruction execution and points to the initial location of the second control store. The second control store controls the second-state facilities during the final cycle of instruction execution. The second control store also controls the facilities of both stages during the intermeidate cycles of instruction requiring more than two cycles to execute. Because the second control store controls only the second-stage facilities during the final cycle, execution of the first cycle of the following instruction can take place concurrently within the first-stage facilities under the control of the first control store.","Two-stage pipelined execution unit and control stores A two control store scheme with instruction execution overlay is shown in a data processing system execution unit having a two-state pipeline. The first control store controls the first-stage facilities during the first cycle of instruction execution and points to the initial location of the second control store. The second control store controls the second-state facilities during the final cycle of instruction execution. The second control store also controls the facilities of both stages during the intermeidate cycles of instruction requiring more than two cycles to execute. Because the second control store controls only the second-stage facilities during the final cycle, execution of the first cycle of the following instruction can take place concurrently within the first-stage facilities under the control of the first control store.",0
