family_id,expansion_level,is_seed,text,cats.SEED,cats.NOT_SEED
55455793,ANTISEED-AF,0,"Constant on time cot control in isolated converter
The present invention discloses a constant on-time isolated converter comprising a transformer with a primary side and a secondary side. The primary side is connected to an electronic switch and secondary-side is connected to a load and a processor. The processor is connected to a driver on primary side through at least one coupling element and to the electronic switch. The processor receives an output voltage or an output current across the load generating a control signal accordingly. The driver receives the control signal through the coupling element and accordingly changes the ON/OFF state of the electronic switch, regulating the output voltage and the output current via the transformer, where the duration of the ON/OFF state of the electronic switch is determined between the moment control signal changes from negative to positive and the moment it changes from positive to negative to achieve a high-speed load transient response.",0,1
4157214,ANTISEED-AF,0,"Intersatellite communications systems
An improved multi-beam bent-pipe communications satellite system and method includes a subchannel switching processor for extracting and switching subchannels of information to and from a plurality of uplink and downlink beams and an intersatellite link for routing certain of the extracted subchannels to another satellite in the system. The subchannel switching processor preferably employs a partial subchannelization processor that combines a coaxial switching network for switching some of the uplink channels at the channel level with an analog or digital transparent subchannel switching network connected to a portion of the uplink channels for extracting and switching at the subchannel level. The switched subchannels are combined to form channels, and then routed to either the downlink beams (where they are combined with other switched channels), or to the intersatellite link for transmission to another satellite. The system of the present invention could be a constellation of satellites, each satellite in the constellation connected to a plurality of other satellites using a plurality of intersatellite links.",0,1
23159664,ANTISEED-AF,0,"Process and apparatus for striping articles
",0,1
25636218,ANTISEED-AF,0,"Mystery jackpot controller
",0,1
19051115,ANTISEED-AF,0,"Production management method and device
(57) [Summary] [PROBLEMS] To provide a production management system and a device thereof capable of collecting information for creating a production plan quickly and accurately in real time. SOLUTION: A production management server 4 transmits a drafted production plan to a portable terminal device 3 held by an operator, and, on the other hand, information from a machine used by the operator as production result information and its information. The information of the production results by the machine and the information of the work processed by the machine are received from the terminal device 3.",0,1
58339262,ANTISEED-AF,0,"Gas well underground rotational flow atomization water drainage and gas recovery device
Disclosed is a gas well underground rotational flow atomization water drainage and gas recovery device. A fishing head is connected to the upper portion of a spoiler, the lower portion of the spoiler is connected to the upper end of a flow guide barrel, the lower end of the flow guide barrel is in threaded connection with the upper end of a conical body, and a protruding annular step is arranged on the outer wall of the lower end of the conical body. The outer wall of the conical body is sleeved with an elastic body and connected with the elastic body through a shear pin, and the shear pin is shorn off so that the elastic body can slide on the outer wall of the conical body. The outer wall of the elastic body is connected with one end of a spring pin formed by bending a steel wire. The other end of the spring pin is connected with one end, namely a round end, of a spring, and the other end of the spring is in a bent hook shape. When underground gas-liquid two-phase fluid passes through an inner spoiler layer and an outer spoiler layer, the flow state of the fluid changes, the fluid rotates at high speed to generate shear force and centrifugal force, high-speed gas flow impacts, shears and abrades a low-speed liquid film, fog drops are obtained by damaging surface tension and viscous force of the liquid, and thus atomization is achieved. When the particle sizes of the liquid drops are smaller than a certain critical value, the accumulated liquid can be continuously discharged out of a shaft by means of energy of a gas well, and thus the recovery efficiency of the gas well is improved.",0,1
32312026,ANTISEED-AF,0,"Method for clock control of clocked half-rail differential logic with single-rail logic
Clocked half-rail differential logic circuits with single-rail logic of the invention do not include complementary logic elements. According to the invention, the complementary logic function of the prior art is replaced by a single transistor appropriately sized to provide the complementary output OUTBAR. Consequently, clocked half-rail differential logic circuits with single-rail logic of the invention use less power and, therefore, generate less heat, require less space, and are simpler in design so that they are more flexible, more space efficient and more reliable than prior art half-rail differential logic circuits.",0,1
67393651,ANTISEED-AF,0,"Spacer profile control using atomic layer deposition in a multiple patterning process
Methods and apparatuses for spacer profile control using atomic layer deposition (ALD) in multi-patterning processes are described herein. A silicon oxide spacer is deposited over a patterned core material and a target layer of a substrate in a multi-patterning scheme. A first thickness of the silicon oxide spacer is deposited by multiple ALD cycles under a first oxidation condition that includes an oxidation time, a plasma power, and a substrate temperature. A second thickness of the silicon oxide spacer is deposited by multiple ALD cycles under a second oxidation condition, where the second oxidation condition is different than the first oxidation condition by one or more parameters. After etching the patterned core material, a resulting profile of the silicon oxide spacer is dependent at least in part on the first and second oxidation conditions.",0,1
26395914,ANTISEED-AF,0,"Method for manufacturing semiconductor device
(57) [Abstract] [Purpose] Highly anisotropic etching can be easily realized in dry etching of a noble metal thin film of platinum, copper, etc., which has been extremely difficult to perform fine processing. [Structure] Halogen gas such as chlorine, hexafluoroacetylacetone (hfac) in fine processing of copper film, etc.   Dry etching is performed using a gas containing β-diketone, ammonia having a reducing property with respect to halogen compounds, and the like. At that time, plasma is generated by pulse modulation discharge, and halogen gas is supplied so as to be synchronized with the pulse modulation discharge. The pulse width is set so that side etching does not occur due to the diffusion of the halogen element in the copper film. A halogen compound is formed on the surface of the copper film by the halogen element, and a copper complex having a high saturated vapor pressure is formed and evaporated by the reaction of the reducing gas and β-diketone with the halogen compound. The above cycle is repeated until the copper film is completely removed by etching.",0,1
44496026,ANTISEED-AF,0,"Automatic compensating and sealing device of train tank car oil gas recovery belt
Disclosed is an automatic compensating and sealing device of a train tank car oil gas recovery belt. Along with the fast development of the national economy in our country, the petroleum demand increases rapidly, at the same time, the railway transport service develops and the train speeds are increased step by step, so the railway traffic volume of petroleum product becomes larger and larger. An automatic compensating and sealing device of train tank car oil gas recovery belt comprises a circular seal cover seat body (2) provided with an elastic sealing gasket (1); the circular seal cover seat body (2) is connected with a seal corrugated pipe (4) and a swing mechanism (3); the swing mechanism is connected with an upper sealing plate (5); the upper sealing plate is connected with a guide pillar (6) and an exhaust guide pipe (8); the exhaust guide pipe is connected with an exhaust soft pipe (9); and the guide pillar is equipped with a fixed plate (7). The utility model is used for a train tank car.",0,1
7948330,ANTISEED-AF,0,"Information carrier with exchangeable insert sheet
",0,1
36798301,ANTISEED-AF,0,"Motor drive control device
&lt;P&gt;PROBLEM TO BE SOLVED: To obtain a motor drive control device that can continue operation without stopping a system by preventing the increase of a device load factor, and the rise of a device internal temperature by monitoring the device load factor and the device internal temperature.  &lt;P&gt;SOLUTION: The motor drive control device comprises an analog temperature detection circuit 7 that continuously detects the internal temperature, and a load factor converter 13 that detects a device load state form the value of a current flowing to a motor 2 detected by a current detection circuit 3. A command value creator 9 automatically varies the operation state of the motor 2 in accordance with the detected temperature value of the analog temperature detection circuit 7 and the detected load state of the load factor converter 13. When these values are not smaller than a preset internal setting value, the command value creator continues the motor operation while preventing the rise of the internal temperature by creating a new operation command value (operation command value that decelerates a motor speed or elongates an acceleration/deceleration time constant) obtained from a formula: operation command value × limit multiplier.  &lt;P&gt;COPYRIGHT: (C)2006,JPO&amp;NCIPI",0,1
21665523,ANTISEED-AF,0,"Shaft cover structure improvement of electric fan
",0,1
58339772,ANTISEED-AF,0,"Air-leakage electrified under-pressure plugging method for gas-insulated switchgear
The invention discloses an air-leakage electrified under-pressure plugging method for gas-insulated switchgear. The air-leakage electrified under-pressure plugging method comprises the steps of determining a defect repairing region of a gas-insulated switchgear shell, performing uniform mixing on a base material and a curing agent according to specific proportions to form modified epoxy resin, and uniformly coating the equipment defect repairing region with the modified epoxy resin within curing time; sticking a rigid constraint apparatus on the shell by adopting the formed modified epoxy resin to enable an SF6 gas to be leaked from reserved holes in the rigid constraint apparatus; after the formed modified epoxy resin is fully cured, sealing the rigid constraint apparatus to complete temporary plugging of the SF6 gas; uniformly applying silicon-steel-containing modified epoxy resin on the rigid constraint apparatus to form an adhesive layer after the silicon-steel-containing modified epoxy resin is cured so as to complete leakage point plugging; and coating the surface of the substrate adhesive layer with ceramic and silicon-steel-alloy-containing modified epoxy resin, and embedding a reinforcing band into the adhesive layer to complete an overall electrified plugging construction process.",0,1
49225123,ANTISEED-AF,0,"Small enterprise financing risk assessment method
",0,1
37298768,ANTISEED-AF,0,"Balance type elastic wave filter device
An acoustic wave filter device is provided that has a high-ratio impedance conversion function as well as a balanced-unbalanced conversation function. A surface acoustic wave filter device 1 includes an unbalanced terminal 3, first and second balanced terminals 4 and 5, and IDTs 14 to 16. One end of the IDT 14 and one end of the IDT 16 are connected to the unbalanced terminal 3. The middle IDT 15 includes first and second divided IDT portions 15a and 15b obtained by dividing the IDT 15 into two in the surface wave propagating direction. The first and second divided IDT portions 15a and 15b include re-divided IDT portions 15a1 and 15a2 and re-divided IDT portions 15b1 and 15b2 obtained by dividing the first and second divided IDT portions 15a and 15b in the crossing width direction, respectively. The first and second divided IDT portions 15a and 15b are electrically connected in series. The first and second re-divided IDT portions 15a1 and 51a2 are electrically connected in series. The first and second re-divided IDT portions 15b1 and 15b2 are electrically connected in series. The second re-divided IDT portion 15a2 is connected to the first balanced terminal 4 while the second re-divided IDT portion 15b2 is connected to the second balanced terminal 5.",0,1
6400735,ANTISEED-AF,0,"ACTUATING DEVICE FOR AN AUTOMATIC TRANSMISSION IN A MOTOR VEHICLE
The actuating mechanism has a holder element (19) which can swivel on the vehicle structure and is connected by a link (23) to the transmission casing (4). The swivel axis of the holder element coincides with the swivel axis of the gear shift lever (6). A selector rod (II) and the aforementioned link (23) are pivot-connected co-axially to the gear shift lever (6). The link (23) or the selector rod (II) is adjustable in length. USE/ADVANTAGE - Force applied to the gear shift lever for the transmission range of the vehicle automatic gearbox is reduced.",0,1
45090990,ANTISEED-AF,0,"Guide for a saw blade
In the guide for a saw blade (2) with a rotation axis (7) and a guide plate (1) for the saw blade (2), the guide plate (1) should be arranged to be movable.",0,1
62659849,ANTISEED-AF,0,"Video playing performance test methods, device and system
The embodiment of the present application discloses video playing performance test methods, device and system.One specific embodiment of the system includes：First, terminal device determines the video identifier of target video and target video；Using video playing process for the operation in target video execution predetermined registration operation sequence, and presentation and transmitting step are performed for every frame image in the target video involved by performed operation.Then, the image that transmission server is transmitted in response to receiving terminal device, verification server is sent to by received image.Finally, the image that verification server is sent in response to receiving transmission server verifies received image and generates broadcasting test result and store.The embodiment effectively reduces the processor burden of terminal device and memory burden, realizes in the case where not influencing viewing effect to the test operation of video playing.",0,1
22482621,ANTISEED-AF,0,"Write per bit with write mask information carried on the data path past the input data latch
A dynamic random access memory part 30 provides a write per bit feature by locating the respective write mask information latches 118 adjacent the respective local I/O buffers 116. The write mask information thus passes through the data latch 108 and across the data path to the local I/O buffer 116 before being latched. This reduces the area otherwise needed for the additional write mask lead, which in a x8, x16, x32 or x64 bit part can be intolerably large.",0,1
56529739,ANTISEED-AF,0,"Special-shaped hole filament spinneret plate
The invention discloses a special-shaped hole filament spinneret plate. The special-shaped hole filament spinneret plate comprises a spinneret plate body. A sealing groove is formed in the side face of the spinneret plate body. Multiple spinneret holes are distributed in the spinneret plate body, 5 spinneret holes form a set, each set of spinneret holes is arranged in a cross shape, each set of spinneret holes is radially arranged outwards from the center of the spinneret plate body, each spinneret hole comprises a guide hole, a first transition angle, a second transition angle and a silk yielding hole in sequence from top to bottom, and the cross section of each silk yielding hole is in an S shape. A spinneret channel is simple and practical, the silk yielding holes are each in the S shape, the uniformity of the filament number, crystallinity and orientation degree of polyester silk spun by the spinneret plate can be guaranteed, the tensile property of fibers is improved, and the advantages of being good in flexibility, high in elasticity and uniform in elongation and facilitating dyeing are achieved.",0,1
68141148,ANTISEED-AF,0,"A kind of confrontation attack defense method based on confrontation sample training
The present invention is directed to the confrontation attack defending problem of deep learning network, discloses a kind of confrontation attack defense method based on confrontation sample training.Firstly, introducing the prior distribution of training sample class label, label is smoothly corrected, so that network will not excessively believe that training sample is right-on in training；Secondly, being added during network training to resisting sample, while original loss function is modified, embody the contribution to resisting sample to loss function, so that network has repellence to gradient attack；Finally, carrying out random inactivation processing to network neural member, over-fitting is reduced to a certain extent.The method of the present invention inhibits over-fitting, enhances the generalization ability of network, to improve the robustness of cyber-defence antagonism sample attack.",0,1
3730192,ANTISEED-AF,0,"Power takeoff means
",0,1
40342395,ANTISEED-AF,0,"Filament Winding Apparatus
A filament winding apparatus efficiently performs a helical winding process in which the winding angle of the fiber bundle differs. A helical winding head includes two guide rings, adjacently arranged along an axis center of the mandrel, and guide tubes arranged at equal intervals along a circumferential direction of the guide rings. The guide rings are switchable between a first state in which phase positions of the guide tubes are matched and a second state in which the phase positions of the guide tubes are evenly shifted in the circumferential direction by a phase switching structure. Tube exits of the guide tubes are arranged close in the first state.",0,1
42008960,ANTISEED-AF,0,"Pachinko machine
Provided is a pachinko gaming machine that does not affect a pitching rate even when a big winning device is frequently opened and closed due to a 2R jackpot with a short opening time.   An image display device 8 disposed substantially at the center of a game board 3, a center member 6 disposed around the image display device 8, and an upper prize device 9 formed on the right side of the center member 6. The upper prize winning device 9 includes an upper prize winning SW21 for detecting the winning of a game ball, and first and second guide passages for guiding the game ball launched on the game board in the direction of the upper prize winning SW21. 22, 23, a switching member 24 that can be switched from a closed state in which the game ball of the second guide passage 22 is difficult to win the upper prize winning SW 21 to an open state in which it is easy to win, and a game ball when the switching member 24 is in the closed state And a third guide passage 25 for guiding the center member 6 toward the center of the center member 6.   [Selection] Figure 2",0,1
22170916,ANTISEED-AF,0,"Tape dispenser and applier
",0,1
54714532,ANTISEED-AF,0,"Novel electric supporting leg
The invention relates to a novel electric supporting leg. The novel electric supporting leg comprises a left supporting leg body, a right supporting leg body, a middle shaft for connecting the left supporting leg body and the right supporting leg body and an electric driving mechanism. The electric driving mechanism comprises a motor, a shell, a front swing plate and a poking rod mechanism, an output shaft, an output shaft gear, an input shaft and an input shaft multi-speed-ratio gear are installed in the shell, a motor shaft is connected with a bevel pinion, the bevel pinion is meshed with conical teeth of the input shaft multi-speed-ratio gear, a high-speed transmission gear and a low-speed duplicate gear assembly are installed on the front swing plate, and the poking rod mechanism makes the front swing plate swing left and right with the input shaft as the fulcrum, so that the output shaft gear is in drive connection with the input shaft multi-speed-ratio gear through the high-speed transmission gear or the low-speed duplicate gear assembly, and the motor shaft provides power for the output shaft with different speed ratios. The input shaft multi-speed-ratio gear and the low-speed duplicate gear assembly are manufactured in a pressure casting mode through powder metallurgy. The novel electric supporting leg can be controlled in a manual mode, or an electric high-speed mode or an electric low-speed mode, is reasonable in structure and saves labor in the operating process.",0,1
12805111,ANTISEED-AF,0,"Color cutting board
(57) [Summary] [Purpose] Give dreams and hopes to cooking. [Structure] There is no reason why it should be a cutting board with the current white synthetic resin processing. By using a colored cutting board, it is possible to expand the sheathe in all fields.",0,1
36162178,ANTISEED-AF,0,"Method for removing germanium in gallium and apparatus for removing gallium and germanium obtained by this method
PROBLEM TO BE SOLVED: To provide a germanium removal method in gallium, and a gallium and germanium removal apparatus obtained thereby, which can easily, quickly, efficiently and stably remove germanium contained in gallium and at low cost. provide.   An electrolytic cell 12 for containing an electrolytic solution 11, a raw material liquid 13 containing germanium in gallium as an anode 14, an anode chamber 15 for containing the raw material liquid, and a cathode 16 are provided. An electrolytic solution circulation system 20 is provided for blowing the electrolytic solution taken out from the electrolytic cell into the anode chamber from the bottom of the anode chamber. While performing the electrolysis by applying voltage to the anode and the cathode, the electrolyte circulation system is operated and the raw material liquid is stirred to promote the dissolution of germanium in the electrolytic solution. Remove.   [Selection] Figure 1",0,1
23660553,ANTISEED-AF,0,"Percussion instruments
",0,1
39069959,ANTISEED-AF,0,"Mist generator
&lt;P&gt;PROBLEM TO BE SOLVED: To realize a mist generator in such a simple structure that concretely and easily generates mist and to efficiently enable the generation of mist in a minute fog generator suitable for salt manufactured by vaporizing water by blowing warm air or hot air through turning sea water misty.  &lt;P&gt;SOLUTION: A mist can be easily generated only by installing a stripper wall at an outer periphery position of a disc since applying a method for generating minute fog by scattering it through colliding to the stopper wall installed at the outer peripheral position at the time of flowing of a liquid such as sea water supplied to the center part of the disc rotating at a high speed to the outside by centrifugal force. As a result, the constitution of the mist generator can be simplified. When the level of a liquid reaching the outer periphery is too low to cross the stripper wall, a part of the liquid turns misty by colliding to the stopper wall, the other of the liquid turns misty, so that a countless number of water drops are generated by scattering the sea water crossing a bank.  &lt;P&gt;COPYRIGHT: (C)2008,JPO&amp;INPIT",0,1
57831732,ANTISEED-AF,0,"multiple design Fryingpan
The present invention relates to a frying pan having various designs in addition to existing frying pans. More specifically, the present invention relates to a multifunctional frying pan produced by adding design patterns with various shapes (square, triangle, heart, circle, and star) at the bottom of the existing frying pan having simple designs including square and triangle, thereby allowing a user to cook a variety of foods. According to the present invention, the frying pan allows children to have balanced diet, and thus can reduce expense for snacks and extra foods, thereby being eco-friendly and practical since the user can use the frying pan optionally.",0,1
2994597,ANTISEED-AF,0,"Metal-heading machine.
",0,1
18901741,ANTISEED-AF,0,"Construction method of waterproofing material for play space
(57) [Summary] [Problem] Even if there are protrusions or steps on the web surface,   To provide a construction method of a water blocking material for play which can be installed in a short period of time in a state where the water blocking material for play exhibits excellent water blocking properties. SOLUTION: In a construction method of installing a water-stopping material 2 for play which can expand and contract as a whole on a web W surface having projections and depressions formed of bumps and steps, a single-cell foam 1 is formed so as to cover the projections and depressions. To make the portion having the irregularities smooth or gently curved, so that the end face of the water-stopping material for play 2 is attached to the single-cell foam 1.",0,1
22879691,ANTISEED-AF,0,"Method and apparatus for efficiently transferring data between peripherals in a selective call radio
A selective call radio ( 300 ) includes a memory ( 100 ), which in turn includes one or more memory elements; a row and column decoder ( 110, 112 ) coupled to the one or more memory elements, an address and data bus ( 102, 108 ). A first portion of the address bus is coupled to the row decoder, and a second portion of the address bus is coupled to the column decoder. The data bus is coupled to the column decoder. Each of the one or more memory elements has a memory map (FIG.  3 ) determined by: mapping each memory element to multiple addresses of the memory&#39;s memory space and, for each address mapped to a memory element, mapping the memory element to a corresponding bit range of the data bus.",0,1
70737910,ANTISEED-AF,0,"Wheel for motor vehicle
",0,1
18818651,ANTISEED-AF,0,"Method for preparing microsome dispersion
A method for preparing a vesicle dispersion wherein a water-soluble substance is encupsulated in the vesicle, which comprises successively performing: a step of dispersing at least one lipid in an aqueous medium to pre-construct a vesicle dispersion, a step of drying the pre-constructed vesicles to obtain dried vesicle, a step of re-dispersing the dried vesicles in an aqueous solution of the water-soluble substance, and a step of passing the resultant vesicle dispersion through a filter. The method enables the efficient and simple preparation of safe vesicles with a useful substance in high concentration encupsulated therein, with a narrow size distribution, in high yield.",0,1
20312561,ANTISEED-AF,0,"Signal device for slip clutches
",0,1
38027155,ANTISEED-AF,0,"Alginic acid derivatives, polyacrylic acid derivatives and methods for producing them
A novel polymer that has biocompatibility and can be used as a medical material, a cosmetic additive, a food additive, a sanitary material, and the like, and an alginic acid derivative and a polyacrylic acid derivative to which a cyclic tetrasaccharide is bonded, and A manufacturing method thereof is provided.   Quaternary ammonium salt of alginic acid or polyacrylic acid and monotosylated cyclic tetrasaccharide cyclo {→ 6) -α-D-glucopyranosyl- (1 → 3) -α-D-glucopyranosyl- (1 → 6) Alginic acid derivative or polyacrylic acid derivative to which a cyclic tetrasaccharide formed by reacting α-D-glucopyranosyl- (1 → 3) -α-D-glucopyranosyl- (1 →} or a monoiodinated cyclic tetrasaccharide is bonded.   [Selection figure] None",0,1
14972007,ANTISEED-AF,0,"Paper feeding device
(57) [Abstract] [Purpose] To provide a sheet feeding device capable of effectively detecting jamming of a sheet immediately after feeding and quickly removing it. [Structure] Pick-up roller 3 for feeding paper sheet 1   A feed roller 4 that conveys the paper sheets 1, a paper sheet storage floor 5 that brings the accumulated paper sheets into contact with the pickup roller 3 with an appropriate pressure, and a double feed of the paper sheets 1 is blocked. A separate roller 6 is provided. The pickup roller 3 is equipped with a rotation speed detection sensor 3A that detects the rotation speed required to send out one sheet, and an encoder 8 that detects the rotation speed of the sensing roller 7 required to send out one sheet. It is equipped with a determination circuit 11 that compares the information from the rotation speed detection sensor 3A with the information from the encoder 8 as a reference and determines whether or not the paper sheet 1 is normally sent toward the feed roller 4. thing.",0,1
8242935,ANTISEED-AF,0,"Transfer device
(57) [Summary] (with correction) [PROBLEMS] To provide an optimal and highly reliable transport device for printed paper sheets when passing through different stations along a collection section and / or a sewing section. A transport device has at least an endless flexible transport connecting member, and a transport device for transporting a printing sheet is provided on the transport connecting member. The transfer connecting member has a saddle-shaped mounting table 5.   The printed sheet rides in a horse-like manner between the two entrainers 8,   The entraining device 8 is adjustable between an upwardly projecting position and a laterally projecting position, respectively.",0,1
33633977,ANTISEED-AF,0,"Environmnt-prevention garbage can
Disclosed is a public trash can which is characterized in that the trash can is designed to be a vase in out appearance; the top of the vase is provided with a flute which can be used to plant flowers, green plant, artificial plant or plastic plant; the neck of the vase is provided with an ashtray and the vase body is provided with a plurality of trash deposit ports, six at the best; each trash deposit port is provided with a built-in drawer type dustbin. Plastics, pop cans, soft drink packing paper boxes, glass bottles, papers and iron tins can be put in the classified drawers, which is good for recycling. The utility model can beautify the environment and can protect the environment, thus deserving to be popularized.",0,1
49223171,ANTISEED-AF,0,"Systems and methods for ISO-perceptible power reduction for displays
Several embodiments of systems and methods are disclosed that create iso-perceptible image data from input image data. Such iso-perceptible image data may be created from Just-Noticeable-Difference (JND) modeling that leverages models from the Human Visual System (HVS). From a set of iso-perceptible image data set, an output image data may be selected, such that the chosen output image data has a less power and/or energy requirement to render than the input image data. Further, the output image data may have a substantially lower power and/or energy requirement than the set of iso-perceptible image data.",0,1
53557632,ANTISEED-AF,0,"Endurance test device for temperature valve
The invention discloses an endurance test device for a temperature valve. The endurance test comprises a high-temperature pool, a low-temperature pool and an electric control cabinet, wherein a thermocouple is respectively arranged out of the high-temperature pool and the low-temperature pool; a rotary air cylinder is arranged between the high-temperature pool and the low-temperature pool; a rocker is arranged on the rotary air cylinder, and one end of the rocker is connected with the rotary air cylinder while the other end of the rocker is provided with a fixing rod for fixing the temperature valve; the fixing rod is positioned on one side of the rocker close to the high-temperature pool and the low-temperature pool; the rotary air cylinder is provided with an electromagnetic valve for controlling the rotary air cylinder to work; the electric control cabinet is internally provided with a temperature controller which is respectively connected with the thermocouple and the electromagnetic valve through wires. The endurance test device disclosed by the invention is reasonable in design and simple in structure. By adopting two critical ambient temperatures simulating action of the temperature valve and by using electric heating as well as controlling at a constant temperature by using the temperature controller, the experimental requirements are achieved, so that the endurance test of the temperature valve is convenient and efficient, and the endurance test device is relatively high in reliability and low in cost and operating cost.",0,1
18877175,ANTISEED-AF,0,"Cutting tools
(57) [Summary] [PROBLEMS] To provide a cutting tool capable of obtaining good finished surface accuracy in cutting of engineering plastics and the like. SOLUTION: The cutting tool has a torsion angle of 25 ° to 35 °.   °, outer rake angle is 13 ° to 18 °, bottom blade relief angle is 10   ° to 15 °, and a cutting edge having a cutting edge shape having an outer clearance angle of 20 ° to 24 °. With this cutting tool, good finishing with a surface accuracy of 3 μm or less can be performed, and cutting can be an effective method in terms of cost in the production of a variety of variables to meet diversification of product needs.",0,1
7269759,ANTISEED-AF,0,"Procedure for the compensation of rapid reactive load surges
",0,1
64814642,ANTISEED-AF,0,"The means of communication and device of intelligent electric meter, intelligent electric meter
The invention discloses a kind of means of communication of intelligent electric meter and devices, intelligent electric meter.Wherein, intelligent electric meter is established only network with default terminal and is connect, which includes: to preset terminal after waking up intelligent electric meter and obtain the collected electricity data of intelligent electric meter；Electricity data is transmitted to storage cloud by default terminal.The present invention solves in the related technology for intelligent electric meter when transmitting electricity data to cloud, needs the technical issues of keeping communications status to cause power consumption high and be easy by external interference in real time.",0,1
47390424,ANTISEED-AF,0,"Achromatic Gradient Index Singlet Lens
A method of making an achromatic gradient index singlet lens comprising utilizing a gradient index material with a curved front surface in which light does not follow a straight line as it travels through the material and wherein different color rays traverse different curved paths, utilizing the natural dispersion of the curved front surface as a strong positive lens, and developing a weakly diverging GRIN distribution within the lens to balance the chromatic aberrations of the curved front surface.",0,1
62212147,ANTISEED-AF,0,"Satellites coupling structure, linking satellite and docking calculation
The invention discloses a kind of satellites coupling structure, the passive abutted flange component including the active mating flange assembly for being used to be connected with active satellite and for being connected with passive satellite.Active mating flange assembly includes active mating flange body, electromagnet, locking motor and mechanical lock shaft, active mating flange body and offers first through hole.Passive abutted flange component includes passive abutted flange body, permanent magnet and locking slideway, and the position of permanent magnet is corresponding with the position of electromagnet, and it is corresponding with the position of mechanical lock shaft to lock slideway.Locking slideway has limiting section, and locking motor is used to that mechanical lock shaft to be driven to enter and deviate from the limiting section of locking slideway, realizes the connection between active mating flange assembly and passive abutted flange component with separating.Passive abutted flange body offers the second through hole, and first through hole is corresponding with the position of the second through hole, is used to implement being electrically connected between active satellite and passive satellite.",0,1
42138854,ANTISEED-AF,0,"Inflatable rescue raft
",0,1
14323623,ANTISEED-AF,0,"Electrically heated branding device
An electrically heated branding device for marking articles has an elongated type block with a base end removably secured in a cavity of a holder and a branding indicia on a forward end face which projects from the holder. The type block includes a metallic heat receiving portion having an elongated cavity open at the base end of the type block and in which as fitted a heat generating portion in the form of a ceramic rod. An electric resistance heat generating member having a positive temperature coefficient of resistance is embedded in the forward end portion of the rod and extends transversely of the longitudinal axis thereof for heating the indicia. Lead wires from heat generating member are connected to electrodes removably received in a socket in the cavity.",0,1
59124468,ANTISEED-AF,0,"A kind of integrated suspended substrate stripline of medium of artificial complex media filling
The invention discloses a kind of integrated suspended substrate stripline of medium of artificial complex media filling, including：Filled media and the integrated suspended substrate stripline platform of medium, wherein, the integrated suspended substrate stripline platform of medium includes：The two sided pcb that multilayer is laminated from top to bottom, the upper and lower surface of middle layer circuit board can be used for holding plane circuit；The attached copper in the two sides of top layer circuit board and bottom circuit board, as the upper and lower cover plate of the integrated suspended substrate stripline of medium；Remaining circuit plate can be with hollow processing, so that forming air cavity body structure between top layer circuit board and middle layer circuit board, void region between middle layer circuit board and bottom circuit board is used for filled media material, realize integrated suspended substrate stripline from encapsulate, be lost it is low, be easy to, circuit small volume integrated with planar circuit, low cost, lightweight technique effect.",0,1
52430355,ANTISEED-AF,0,"System and method for issuing a notice
A method of issuing a notice that a vehicle engine has accidentally been left running starts by determining the engine is running The method then determines if the vehicle has moved more than a set distance in a set time. If the engine remains running for set period of time while the vehicle has not moved more than a set distance, the notice is issued.",0,1
15690996,ANTISEED-AF,0,"Removing system for recording disc of auto-player
PURPOSE: To accomplish the removal of a recording disc without any difficulty by retracting the centering mechanism, which is to center the recording disc with a turntable, before the disc is delivered. 
     COPYRIGHT: (C)1978,JPO&amp;Japio",0,1
18292781,ANTISEED-AF,0,"Method and device for evaluating assemblability and reverse assemblability
For a plurality of items of evaluation of assemblability of an article to be evaluated, information on evaluation of assemblability of the article is inputted.  Based on the assemblability evaluation information, the assemblability is evaluated, and at the same time, reverse assemblability evaluation is made based on reverse assemblability evaluation information contained in the assemblability evaluation information that can be used as reverse assemblability evaluation items.",0,1
26222937,ANTISEED-AF,0,"NOVEL DERIVATIVES OF 4-OH 3-QUINOLEINE CARBOXYLIC ACID SUBSTITUTED IN 2, NEW PREPARATION PROCESS, THEIR APPLICATION AS MEDICAMENT AND THE COMPOSITIONS CONTAINING THEM AND PRODUCTS NECESSARY FOR THEIR PREPARATION
THE PRESENT APPLICATION FOR CERTIFICATE OF ADDITION IS FOR NEW DERIVATIVES OF 4-HYDROXY 3-QUINOLEINE CARBOXYLIC ACID SUBSTITUTED IN 2 ILLUSTRATE THE GENERAL FORMULA OF THE MAIN PATENT APPLICATION. IT ALSO CONCERNS A NEW PROCESS FOR PREPARING THE NEW COMPOUNDS AS WELL AS THOSE DESCRIBED IN THE MAIN PATENT APPLICATION. IT IS ALSO FOR NEW INTERMEDIARIES, THE APPLICATION OF NEW PRODUCTS AS MEDICINES AND THE PHARMACEUTICAL COMPOSITIONS CONTAINING THEM.",0,1
2955225,ANTISEED-AF,0,"Ear-stopple.
",0,1
